"","method","repetition","mu","nc","value"
"605","single_louvain",100,10,33,0.977346284424182
"606","cons_louvain",2,10,34,0.983210472742852
"607","single_louvain",1,30,25,0.794838764229312
"608","single_louvain",2,30,24,0.764058766489668
"609","single_louvain",3,30,25,0.780197952971349
"610","single_louvain",4,30,26,0.787707496370877
"611","single_louvain",5,30,25,0.778951552055238
"612","single_louvain",6,30,24,0.771610202090464
"613","single_louvain",7,30,22,0.754704183453386
"614","single_louvain",8,30,22,0.74344284370637
"615","single_louvain",9,30,25,0.777774525140899
"616","single_louvain",10,30,25,0.774390406855315
"617","single_louvain",11,30,24,0.76880028584219
"618","single_louvain",12,30,23,0.748809874086816
"619","single_louvain",13,30,24,0.765849645764007
"620","single_louvain",14,30,24,0.761922743501452
"621","single_louvain",15,30,23,0.764511955975685
"622","single_louvain",16,30,25,0.7705931464443
"623","single_louvain",17,30,25,0.768798813898097
"624","single_louvain",18,30,24,0.773416315409673
"625","single_louvain",19,30,24,0.772090107464099
"626","single_louvain",20,30,26,0.784456593812545
"627","single_louvain",21,30,25,0.773685068801188
"628","single_louvain",22,30,23,0.770899073312797
"629","single_louvain",23,30,22,0.747905757049841
"630","single_louvain",24,30,21,0.753321486813759
"631","single_louvain",25,30,25,0.776822059501779
"632","single_louvain",26,30,20,0.750116025035641
"633","single_louvain",27,30,22,0.745331376565782
"634","single_louvain",28,30,25,0.782607016609341
"635","single_louvain",29,30,25,0.780782337225491
"636","single_louvain",30,30,22,0.755762039588092
"637","single_louvain",31,30,25,0.752499037815112
"638","single_louvain",32,30,21,0.746986890636376
"639","single_louvain",33,30,23,0.768627743779236
"640","single_louvain",34,30,23,0.766782621785965
"641","single_louvain",35,30,25,0.765056307713693
"642","single_louvain",36,30,24,0.765630196129372
"643","single_louvain",37,30,22,0.740950715715202
"644","single_louvain",38,30,25,0.782092945064111
"645","single_louvain",39,30,25,0.776517376722478
"646","single_louvain",40,30,22,0.746390562544458
"647","single_louvain",41,30,22,0.755843937870124
"648","single_louvain",42,30,25,0.77554907172179
"649","single_louvain",43,30,23,0.755864312495815
"650","single_louvain",44,30,20,0.744658329803923
"651","single_louvain",45,30,24,0.765543215965585
"652","single_louvain",46,30,25,0.781559057227951
"653","single_louvain",47,30,26,0.786589090874845
"654","single_louvain",48,30,24,0.759870274410488
"655","single_louvain",49,30,25,0.780031027589317
"656","single_louvain",50,30,20,0.72366059907499
"657","single_louvain",51,30,23,0.750210013309338
"658","single_louvain",52,30,23,0.774887141739494
"659","single_louvain",53,30,24,0.772019528683098
"660","single_louvain",54,30,24,0.777202688140924
"661","single_louvain",55,30,21,0.745296986861619
"662","single_louvain",56,30,24,0.762534207221303
"663","single_louvain",57,30,26,0.789715312111194
"664","single_louvain",58,30,23,0.765014541321905
"665","single_louvain",59,30,22,0.761904050988709
"666","single_louvain",60,30,23,0.772310660915033
"667","single_louvain",61,30,21,0.742129331543691
"668","single_louvain",62,30,23,0.763925480562565
"669","single_louvain",63,30,24,0.763736053879466
"670","single_louvain",64,30,24,0.754028755008627
"671","single_louvain",65,30,24,0.749492337668938
"672","single_louvain",66,30,21,0.739983273088291
"673","single_louvain",67,30,25,0.781852819784272
"674","single_louvain",68,30,23,0.757641063650477
"675","single_louvain",69,30,22,0.758506326324294
"676","single_louvain",70,30,25,0.781464988878409
"677","single_louvain",71,30,22,0.756250351105321
"678","single_louvain",72,30,23,0.767670482005646
"679","single_louvain",73,30,24,0.774587814831276
"680","single_louvain",74,30,25,0.780693136065679
"681","single_louvain",75,30,24,0.773959756035374
"682","single_louvain",76,30,24,0.768752273140754
"683","single_louvain",77,30,22,0.746973165489485
"684","single_louvain",78,30,25,0.77886396646505
"685","single_louvain",79,30,26,0.781782053028501
"686","single_louvain",80,30,24,0.773347832691979
"687","single_louvain",81,30,25,0.781596447747041
"688","single_louvain",82,30,24,0.775785744079569
"689","single_louvain",83,30,22,0.769636205615433
"690","single_louvain",84,30,25,0.769431672515566
"691","single_louvain",85,30,23,0.772470806873832
"692","single_louvain",86,30,27,0.781251845782922
"693","single_louvain",87,30,25,0.790928069730956
"694","single_louvain",88,30,25,0.774442865433489
"695","single_louvain",89,30,25,0.778360259642334
"696","single_louvain",90,30,20,0.74287144184552
"697","single_louvain",91,30,24,0.783346482190513
"698","single_louvain",92,30,24,0.772990494354827
"699","single_louvain",93,30,25,0.777157874514432
"700","single_louvain",94,30,25,0.775507591073413
"701","single_louvain",95,30,24,0.766647719156158
"702","single_louvain",96,30,23,0.764179963416411
"703","single_louvain",97,30,26,0.79140515795677
"704","single_louvain",98,30,21,0.729934497962331
"705","single_louvain",99,30,22,0.756845617106751
"706","single_louvain",100,30,26,0.789831529956294
"707","cons_louvain",2,30,33,0.817190826559673
"708","single_louvain",1,50,17,0.390834347543341
"709","single_louvain",2,50,16,0.366655798095885
"710","single_louvain",3,50,16,0.375123645853942
"711","single_louvain",4,50,18,0.393889450895724
"712","single_louvain",5,50,18,0.415387158334718
"713","single_louvain",6,50,17,0.403993353118953
"714","single_louvain",7,50,20,0.431652635068805
"715","single_louvain",8,50,18,0.424213490498532
"716","single_louvain",9,50,18,0.430259889169066
"717","single_louvain",10,50,16,0.41223165171515
"718","single_louvain",11,50,16,0.358332690537984
"719","single_louvain",12,50,18,0.391395569181958
"720","single_louvain",13,50,19,0.379377008674318
"721","single_louvain",14,50,15,0.364903797920406
"722","single_louvain",15,50,16,0.379247565160415
"723","single_louvain",16,50,19,0.425785556753742
"724","single_louvain",17,50,17,0.39246515566515
"725","single_louvain",18,50,18,0.385767723144701
"726","single_louvain",19,50,16,0.39128265286155
"727","single_louvain",20,50,18,0.425398947032818
"728","single_louvain",21,50,18,0.389500143762889
"729","single_louvain",22,50,17,0.428061562206518
"730","single_louvain",23,50,17,0.392475298156087
"731","single_louvain",24,50,17,0.406266060179394
"732","single_louvain",25,50,17,0.381405728091161
"733","single_louvain",26,50,18,0.383060535542317
"734","single_louvain",27,50,14,0.353122766120226
"735","single_louvain",28,50,16,0.367907170338297
"736","single_louvain",29,50,16,0.379920210882964
"737","single_louvain",30,50,16,0.389442634078041
"738","single_louvain",31,50,17,0.371811494322654
"739","single_louvain",32,50,15,0.336643323653244
"740","single_louvain",33,50,18,0.387334763363678
"741","single_louvain",34,50,16,0.407016705305445
"742","single_louvain",35,50,21,0.43304945742701
"743","single_louvain",36,50,19,0.398733427413255
"744","single_louvain",37,50,15,0.370437860407637
"745","single_louvain",38,50,17,0.41813573872491
"746","single_louvain",39,50,20,0.429958501358418
"747","single_louvain",40,50,14,0.347740621327877
"748","single_louvain",41,50,17,0.422491711492477
"749","single_louvain",42,50,19,0.434823395108451
"750","single_louvain",43,50,15,0.341467650818787
"751","single_louvain",44,50,15,0.358256097532269
"752","single_louvain",45,50,18,0.414049890642735
"753","single_louvain",46,50,18,0.432467804131107
"754","single_louvain",47,50,16,0.369369282777263
"755","single_louvain",48,50,15,0.394298746229662
"756","single_louvain",49,50,19,0.432423284075553
"757","single_louvain",50,50,18,0.375840665825251
"758","single_louvain",51,50,18,0.411215466600493
"759","single_louvain",52,50,18,0.422806080107748
"760","single_louvain",53,50,16,0.349151523620272
"761","single_louvain",54,50,17,0.370996263691762
"762","single_louvain",55,50,18,0.43215543973088
"763","single_louvain",56,50,14,0.374395961123149
"764","single_louvain",57,50,17,0.398404035924111
"765","single_louvain",58,50,17,0.385700124963641
"766","single_louvain",59,50,18,0.39169533980575
"767","single_louvain",60,50,20,0.417060090467837
"768","single_louvain",61,50,18,0.42449650556813
"769","single_louvain",62,50,19,0.399855204656851
"770","single_louvain",63,50,20,0.435998567633966
"771","single_louvain",64,50,17,0.400921021502933
"772","single_louvain",65,50,17,0.368194607269947
"773","single_louvain",66,50,17,0.420105184093608
"774","single_louvain",67,50,19,0.428611711899275
"775","single_louvain",68,50,16,0.401331784985898
"776","single_louvain",69,50,16,0.384483732958979
"777","single_louvain",70,50,16,0.391410301604523
"778","single_louvain",71,50,18,0.418384589986726
"779","single_louvain",72,50,19,0.427403958838614
"780","single_louvain",73,50,18,0.399444663737686
"781","single_louvain",74,50,20,0.450558151186704
"782","single_louvain",75,50,15,0.362353626932085
"783","single_louvain",76,50,20,0.458475628662983
"784","single_louvain",77,50,17,0.392495605127496
"785","single_louvain",78,50,15,0.37542423642075
"786","single_louvain",79,50,16,0.348561050759832
"787","single_louvain",80,50,16,0.373897434895642
"788","single_louvain",81,50,17,0.403614734895166
"789","single_louvain",82,50,14,0.365446902686
"790","single_louvain",83,50,18,0.39533202499086
"791","single_louvain",84,50,16,0.401279314691736
"792","single_louvain",85,50,19,0.405227926990461
"793","single_louvain",86,50,18,0.403089713302016
"794","single_louvain",87,50,18,0.418987018363716
"795","single_louvain",88,50,18,0.423427621557006
"796","single_louvain",89,50,19,0.392837452865253
"797","single_louvain",90,50,19,0.432511986813232
"798","single_louvain",91,50,17,0.386925152465486
"799","single_louvain",92,50,18,0.399158493399425
"800","single_louvain",93,50,16,0.398029499745676
"801","single_louvain",94,50,17,0.389672088742258
"802","single_louvain",95,50,19,0.399812353580518
"803","single_louvain",96,50,18,0.418124420426988
"804","single_louvain",97,50,19,0.423649717902428
"805","single_louvain",98,50,19,0.451424304051565
"806","single_louvain",99,50,16,0.411735718732079
"807","single_louvain",100,50,18,0.404857146501656
"808","cons_louvain",2,50,45,0.542463216412432
"809","single_louvain",1,70,17,0.137168505481916
"810","single_louvain",2,70,17,0.143378612470405
"811","single_louvain",3,70,18,0.146390935780953
"812","single_louvain",4,70,14,0.11981569200715
"813","single_louvain",5,70,15,0.124426683194072
"814","single_louvain",6,70,18,0.140333462348034
"815","single_louvain",7,70,17,0.146217840080637
"816","single_louvain",8,70,13,0.107431861151763
"817","single_louvain",9,70,16,0.134105119299336
"818","single_louvain",10,70,18,0.137090853565288
"819","single_louvain",11,70,16,0.146853507136971
"820","single_louvain",12,70,14,0.119429464649681
"821","single_louvain",13,70,16,0.136080309147522
"822","single_louvain",14,70,17,0.149628869490447
"823","single_louvain",15,70,16,0.133515288400672
"824","single_louvain",16,70,17,0.153503622872362
"825","single_louvain",17,70,16,0.136376484576254
"826","single_louvain",18,70,17,0.139495773933519
"827","single_louvain",19,70,17,0.143645477160056
"828","single_louvain",20,70,17,0.119420375330326
"829","single_louvain",21,70,17,0.137940102529357
"830","single_louvain",22,70,17,0.146377502333403
"831","single_louvain",23,70,14,0.124081308945013
"832","single_louvain",24,70,17,0.146405986057772
"833","single_louvain",25,70,15,0.118959320674756
"834","single_louvain",26,70,16,0.129841793528045
"835","single_louvain",27,70,17,0.128723857458561
"836","single_louvain",28,70,17,0.143055683824895
"837","single_louvain",29,70,17,0.136554410704162
"838","single_louvain",30,70,14,0.112515367415686
"839","single_louvain",31,70,14,0.124607561270819
"840","single_louvain",32,70,16,0.15070499484315
"841","single_louvain",33,70,17,0.146948965355919
"842","single_louvain",34,70,15,0.117338930919371
"843","single_louvain",35,70,15,0.128159227964905
"844","single_louvain",36,70,14,0.0996307172969473
"845","single_louvain",37,70,12,0.109919507601545
"846","single_louvain",38,70,16,0.135419005662817
"847","single_louvain",39,70,18,0.142710456296615
"848","single_louvain",40,70,19,0.149483101286106
"849","single_louvain",41,70,16,0.139518866082196
"850","single_louvain",42,70,18,0.15534203323559
"851","single_louvain",43,70,16,0.138168701501327
"852","single_louvain",44,70,16,0.125615686770532
"853","single_louvain",45,70,17,0.138358838704017
"854","single_louvain",46,70,13,0.107220067970471
"855","single_louvain",47,70,15,0.121085972721445
"856","single_louvain",48,70,15,0.131711413761338
"857","single_louvain",49,70,17,0.149007972413485
"858","single_louvain",50,70,17,0.148022784205608
"859","single_louvain",51,70,13,0.107416569673631
"860","single_louvain",52,70,18,0.140621693801353
"861","single_louvain",53,70,18,0.14528201429549
"862","single_louvain",54,70,14,0.115145073449555
"863","single_louvain",55,70,13,0.119257746900369
"864","single_louvain",56,70,16,0.132585502153353
"865","single_louvain",57,70,18,0.152638854217693
"866","single_louvain",58,70,17,0.135051295864056
"867","single_louvain",59,70,16,0.136168173290135
"868","single_louvain",60,70,17,0.153546391976112
"869","single_louvain",61,70,18,0.137672825566577
"870","single_louvain",62,70,17,0.151157107325121
"871","single_louvain",63,70,16,0.144601694508369
"872","single_louvain",64,70,15,0.119917856409021
"873","single_louvain",65,70,17,0.13289588259408
"874","single_louvain",66,70,19,0.147965129166196
"875","single_louvain",67,70,16,0.122442770399096
"876","single_louvain",68,70,20,0.153257860044845
"877","single_louvain",69,70,17,0.137626703939007
"878","single_louvain",70,70,12,0.100228204022877
"879","single_louvain",71,70,17,0.144994617725956
"880","single_louvain",72,70,16,0.135338901212126
"881","single_louvain",73,70,15,0.115624163680096
"882","single_louvain",74,70,19,0.152808665421639
"883","single_louvain",75,70,14,0.117663819755574
"884","single_louvain",76,70,17,0.153205656948184
"885","single_louvain",77,70,17,0.151622214762825
"886","single_louvain",78,70,16,0.140202318905995
"887","single_louvain",79,70,18,0.150722003566818
"888","single_louvain",80,70,16,0.136984474921825
"889","single_louvain",81,70,18,0.146932194774345
"890","single_louvain",82,70,17,0.131917204886929
"891","single_louvain",83,70,19,0.156126339504283
"892","single_louvain",84,70,18,0.158617366434943
"893","single_louvain",85,70,16,0.135125506678867
"894","single_louvain",86,70,18,0.150918479393947
"895","single_louvain",87,70,16,0.127456856103777
"896","single_louvain",88,70,17,0.150083845351486
"897","single_louvain",89,70,17,0.145194086733123
"898","single_louvain",90,70,14,0.120075006395744
"899","single_louvain",91,70,18,0.130697076782057
"900","single_louvain",92,70,15,0.139399781553092
"901","single_louvain",93,70,17,0.142407713413734
"902","single_louvain",94,70,14,0.120366855834193
"903","single_louvain",95,70,18,0.147678042208411
"904","single_louvain",96,70,17,0.15484775823512
